compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,0.compound_name
6.0,8.16,6.0,6.0,0.90847,0.112,151.56,300.0,Compound 1553406556174011921,0.0,20.0,1.3,3603.7427,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1553406556174011921
6.0,8.49,6.0,6.0,0.94948,4.23,2.22,300.0,Compound 8863270391147906270,0.0,20.0,0.0071,0.5061,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00047911360126730144,Compound 8863270391147906270
6.0,42.76,6.0,6.0,0.94961,2.91e-05,147.43,300.0,Compound -5602155479787353327,0.0,20.0,1.2e-05,120.3432,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.002575599629073935,Compound -5602155479787353327
6.0,43.99,6.0,6.0,0.95215,4730.0,14214.11,300.0,Compound -1238542879115881593,0.0,20.0,0.73,0.0462,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.3858912746598484e-10,Compound -1238542879115881593
6.0,34.8,6.0,6.0,0.90857,2.17e-07,94.72,300.0,Compound -3681931229097811529,0.0,20.0,1.3e-05,17914.7262,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0006854350653363445,Compound -3681931229097811529
6.0,10.19,6.0,6.0,0.98986,1.49e-05,218.14,300.0,Compound -6930853221511969702,0.0,20.0,0.00017,3351.2234,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.688847853767553e-09,Compound -6930853221511969702
6.0,56.65,6.0,6.0,0.97888,6.1e-09,10.63,300.0,Compound 4504029237778844571,0.0,20.0,3.7e-07,18031.8062,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.966616268658152,Compound 4504029237778844571
6.0,3.28,6.0,6.0,0.92476,9.83e-06,12.64,300.0,Compound 1082520344141181451,0.0,20.0,1.3e-05,395.651,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.6504730939406025e-08,Compound 1082520344141181451
6.0,2.6,6.0,6.0,0.91801,115.0,42.13,300.0,Compound 9098493772304436321,0.0,20.0,1000000.0,2710349.9416,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.248063670183569e-13,Compound 9098493772304436321
6.0,79.73,6.0,6.0,0.92897,2.96,3.1,300.0,Compound 2339330656583322066,0.0,20.0,0.013,1.2735,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.457925847071763,Compound 2339330656583322066
6.0,15.26,6.0,6.0,0.97355,10.6,19327.88,300.0,Compound -6957933268712483947,0.0,20.0,1.0,28.4679,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6957933268712483947
6.0,85.88,6.0,6.0,0.9273,0.743,820.94,300.0,Compound -8257540086699875720,0.0,20.0,0.0027,1.0853,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.6917341435403916e-15,Compound -8257540086699875720
6.0,0.37,6.0,6.0,0.90597,5.04e-05,75.46,300.0,Compound -1340256221393420498,0.0,20.0,3e-06,17.8644,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1340256221393420498
6.0,335.53,6.0,6.0,0.96344,0.0194,90.57,300.0,Compound 8414417199655441557,0.0,20.0,0.17,2688.3873,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.675370893044768,Compound 8414417199655441557
6.0,347.47,6.0,6.0,0.99313,1.01e-07,36.77,300.0,Compound 4133349838670458116,0.0,20.0,4.3e-08,126.5221,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,30.593424289972276,Compound 4133349838670458116
6.0,65.09,6.0,6.0,0.99446,6.9e-07,9371.04,300.0,Compound 3588234555977962553,0.0,20.0,0.0007,302365.0435,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3588234555977962553
6.0,24.16,6.0,6.0,0.91356,0.0163,18.03,300.0,Compound 6359604789327602435,0.0,20.0,0.022,411.5895,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.07584398788334777,Compound 6359604789327602435
6.0,1.75,6.0,6.0,0.96158,1.17,343.49,300.0,Compound -3951843772010737586,0.0,20.0,0.014,3.6881,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3951843772010737586
6.0,5.76,6.0,6.0,0.97962,2.83,1472.47,300.0,Compound 3218131142594377965,0.0,20.0,0.15,16.1388,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3218131142594377965
6.0,56.93,6.0,6.0,0.90789,2.59e-06,20.87,300.0,Compound 5500199594764523764,0.0,20.0,0.014,1592026.3649,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.5072435260464547,Compound 5500199594764523764
6.0,190.39,6.0,6.0,0.9547,3.51e-05,0.46,300.0,Compound -7423039251564568750,0.0,20.0,1.4,12298351.9806,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,34.078906160322504,Compound -7423039251564568750
6.0,276.72,6.0,6.0,0.90955,16800.0,3623.78,300.0,Compound 6037161780628635059,0.0,20.0,12000.0,216.7721,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.996512719435e-05,Compound 6037161780628635059
6.0,171.59,6.0,6.0,0.95735,0.00581,42.71,300.0,Compound -690615726382345776,0.0,20.0,0.0078,401.2101,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.033376967859727,Compound -690615726382345776
6.0,31.01,6.0,6.0,0.93538,0.0243,407.99,300.0,Compound -4949077105619501389,0.0,20.0,0.0024,29.9949,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.464327796777135e-13,Compound -4949077105619501389
6.0,13.04,6.0,6.0,0.98814,2.03,2.67,300.0,Compound -7340787554987836472,0.0,20.0,0.0048,0.7065,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.007349946760229017,Compound -7340787554987836472
6.0,906.81,6.0,6.0,0.98312,0.00625,292.49,300.0,Compound -7691790394275972211,0.0,20.0,0.0009,43.0221,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,12.074166910212393,Compound -7691790394275972211
6.0,108.9,6.0,6.0,0.99571,5.27e-05,365.6,300.0,Compound 2245353271646461767,0.0,20.0,7e-06,39.9742,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.038296802090340525,Compound 2245353271646461767
6.0,183.72,6.0,6.0,0.94966,7.01e-10,97.28,300.0,Compound 8126330370396083910,0.0,20.0,1.9e-09,824.1191,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.429887656203445,Compound 8126330370396083910
6.0,14.34,6.0,6.0,0.9317,0.0399,3496.29,300.0,Compound -3299392013009556824,0.0,20.0,0.0015,11.1614,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3299392013009556824
6.0,1.66,6.0,6.0,0.95649,0.0912,251.5,300.0,Compound -5894380393733267593,0.0,20.0,9.9,32449.6103,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5894380393733267593
6.0,14.98,6.0,6.0,0.96827,10.5,22.26,300.0,Compound 3753227138536630322,0.0,20.0,13.0,365.9584,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00031243250033847466,Compound 3753227138536630322
6.0,21.0,6.0,6.0,0.94851,941.0,3505.59,300.0,Compound 6641270994415245666,0.0,20.0,52.0,16.659,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.873558422990396e-14,Compound 6641270994415245666
6.0,9.85,6.0,6.0,0.97629,2.76,40679.43,300.0,Compound 8793645836884768682,0.0,20.0,0.14,15.4612,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8793645836884768682
6.0,185.86,6.0,6.0,0.91277,6.78,21.13,300.0,Compound 1229192189776656308,0.0,20.0,0.002,0.0904,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.3068571186449158,Compound 1229192189776656308
6.0,28.77,6.0,6.0,0.95779,1530.0,3.47,300.0,Compound -3653229674605135489,0.0,20.0,970.0,190.0112,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0006613124898306537,Compound -3653229674605135489
6.0,294.57,6.0,6.0,0.9782,0.0277,267.34,300.0,Compound -7888441898514825167,0.0,20.0,0.32,3493.499,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.5855331164830408,Compound -7888441898514825167
6.0,65.19,6.0,6.0,0.9859,26200.0,111.84,300.0,Compound 2364480956026175057,0.0,20.0,32000.0,360.7914,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00016179805895662707,Compound 2364480956026175057
6.0,235.91,6.0,6.0,0.91069,0.000558,105.04,300.0,Compound 3779530539092600996,0.0,20.0,3.1e-05,16.6988,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.599032266183428,Compound 3779530539092600996
6.0,1.29,6.0,6.0,0.98958,0.0181,19.89,300.0,Compound 179777363563590925,0.0,20.0,0.053,880.9081,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.8029925411137404e-10,Compound 179777363563590925
6.0,253.27,6.0,6.0,0.97558,297.0,16.28,300.0,Compound 7674990893447008408,0.0,20.0,200.0,203.7917,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.009844379781313532,Compound 7674990893447008408
6.0,71.62,6.0,6.0,0.91654,0.39,33.19,300.0,Compound -7191375845722154782,0.0,20.0,0.0058,4.426,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.3679783945043956,Compound -7191375845722154782
6.0,4.27,6.0,6.0,0.90157,1.99e-06,6938.24,300.0,Compound -3304357912390773061,0.0,20.0,0.0022,329223.9887,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3304357912390773061
6.0,616.22,6.0,6.0,0.93453,3210000.0,449.14,300.0,Compound 8879153421704334468,0.0,20.0,5.7,0.0005,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.9623532259308093e-06,Compound 8879153421704334468
6.0,19.44,6.0,6.0,0.99562,5.98e-06,1723.81,300.0,Compound 6499246388922175576,0.0,20.0,4.3e-07,21.3452,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.6756949654080185e-17,Compound 6499246388922175576
6.0,7.6,6.0,6.0,0.91786,54.9,82.67,300.0,Compound -8290902727025372509,0.0,20.0,49.0,266.5423,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.9813191129373376e-13,Compound -8290902727025372509
6.0,8.33,6.0,6.0,0.95111,245000000.0,39.5,300.0,Compound -4436839862118252528,0.0,20.0,960000.0,1.1773,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.2719789360482875e-08,Compound -4436839862118252528
6.0,40.36,6.0,6.0,0.97252,0.716,163.7,300.0,Compound -7173047539791674505,0.0,20.0,0.061,25.5689,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00029780855434791023,Compound -7173047539791674505
6.0,37.75,6.0,6.0,0.90461,3.96e-06,261.93,300.0,Compound 1165651800972636577,0.0,20.0,0.0027,204044.2734,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.8442520727374065e-11,Compound 1165651800972636577
6.0,17.2,6.0,6.0,0.90967,426000.0,581.57,300.0,Compound 6949332510290611121,0.0,20.0,120000.0,84.146,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.46317353881185e-06,Compound 6949332510290611121
6.0,1299.48,6.0,6.0,0.9844,7.2,66537.67,300.0,Compound -5555834022929936226,0.0,20.0,0.68,28.2524,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5555834022929936226
6.0,155.38,6.0,6.0,0.92876,7.89,66.38,300.0,Compound -914475034848807658,0.0,20.0,0.02,0.752,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.05111444223339384,Compound -914475034848807658
6.0,73.8,6.0,6.0,0.9475,0.00181,0.47,300.0,Compound -3520358710494591270,0.0,20.0,0.0041,686.0833,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.615343200661115,Compound -3520358710494591270
6.0,24.26,6.0,6.0,0.9537,0.296,38498.19,300.0,Compound 1200961438890931460,0.0,20.0,0.009,9.1484,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1200961438890931460
6.0,19.54,6.0,6.0,0.99731,0.00694,466.38,300.0,Compound 5235054722889149634,0.0,20.0,0.012,514.6246,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.798389805411496e-09,Compound 5235054722889149634
6.0,20.28,6.0,6.0,0.90101,81.3,7207.25,300.0,Compound 8690527812425991614,0.0,20.0,42.0,156.0758,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8690527812425991614
6.0,3.91,6.0,6.0,0.92631,0.000108,792.74,300.0,Compound 2653616145824042962,0.0,20.0,0.0048,13350.1106,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 2653616145824042962
6.0,7.13,6.0,6.0,0.95827,3.96e-06,1086.34,300.0,Compound 7123826698219614070,0.0,20.0,2.8e-07,21.3737,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7123826698219614070
6.0,1.87,6.0,6.0,0.97406,0.00203,1023.51,300.0,Compound -4372985949227881725,0.0,20.0,0.00051,74.7761,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4372985949227881725
6.0,223.01,6.0,6.0,0.98049,5.87e-06,120.61,300.0,Compound -99719548923539080,0.0,20.0,0.00066,33636.7706,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.9309550099023784,Compound -99719548923539080
6.0,10.02,6.0,6.0,0.97823,113.0,7662.66,300.0,Compound -1984472774158579838,0.0,20.0,13.0,33.7,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1984472774158579838
6.0,79.46,6.0,6.0,0.93364,43800.0,7.43,300.0,Compound -5154823210399054568,0.0,20.0,97.0,0.6638,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00011433379781367143,Compound -5154823210399054568
6.0,21.37,6.0,6.0,0.91296,1.71,2389.06,300.0,Compound 9071216225286412587,0.0,20.0,0.016,2.7714,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 9071216225286412587
6.0,24.82,6.0,6.0,0.94218,413000.0,36.54,300.0,Compound 3773163096977996728,0.0,20.0,2.4,0.0018,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.1437711127241646e-05,Compound 3773163096977996728
6.0,43.78,6.0,6.0,0.98937,6.64e-06,25.19,300.0,Compound 2691731540260976187,0.0,20.0,0.00024,10927.7531,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.6268914068797924,Compound 2691731540260976187
6.0,810.29,6.0,6.0,0.91495,0.00655,1895.99,300.0,Compound -612832496386677149,0.0,20.0,0.00098,44.7875,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.775125509345521e-16,Compound -612832496386677149
6.0,301.15,6.0,6.0,0.986,1.32e-07,86.74,300.0,Compound -7240562637833059192,0.0,20.0,5.1e-06,11652.0564,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,14.608339584896221,Compound -7240562637833059192
6.0,174.99,6.0,6.0,0.98285,206000.0,5.21,300.0,Compound -1863137719148541607,0.0,20.0,60000.0,87.569,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.8830440294210162e-05,Compound -1863137719148541607
6.0,14.01,6.0,6.0,0.92901,0.00775,9.99,300.0,Compound -2358325960956246252,0.0,20.0,7.8e-05,3.0264,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.030008843100896982,Compound -2358325960956246252
6.0,12.8,6.0,6.0,0.98714,0.00466,9.14,300.0,Compound -5714867798232028699,0.0,20.0,0.17,10770.2448,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.03722946048521164,Compound -5714867798232028699
6.0,18.67,6.0,6.0,0.94893,0.0141,0.54,300.0,Compound 2668581642425634034,0.0,20.0,0.00084,17.7829,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.2909753237563797,Compound 2668581642425634034
6.0,11.72,6.0,6.0,0.94362,0.0468,1186.64,300.0,Compound -2618005351797570199,0.0,20.0,0.047,298.7739,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2618005351797570199
6.0,12.03,6.0,6.0,0.96196,10.3,1785.78,300.0,Compound 5230334438241273615,0.0,20.0,100.0,2934.9906,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5230334438241273615
6.0,221.51,6.0,6.0,0.9489,98.6,2111.11,300.0,Compound 4645633533585985167,0.0,20.0,700.0,2140.5461,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.673126256682181e-09,Compound 4645633533585985167
6.0,134.82,6.0,6.0,0.91497,208000.0,263.93,300.0,Compound 8608120632642716011,0.0,20.0,22.0,0.0312,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.7802667923837057e-05,Compound 8608120632642716011
6.0,13.7,6.0,6.0,0.9175,567.0,35.58,300.0,Compound -4180813156779337760,0.0,20.0,72.0,37.8273,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.000142722141324134,Compound -4180813156779337760
6.0,9.98,6.0,6.0,0.91988,1.06e-06,13.84,300.0,Compound -7770809394325753813,0.0,20.0,7e-06,1995.4315,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0029660763405137,Compound -7770809394325753813
6.0,40.96,6.0,6.0,0.98387,0.097,261.45,300.0,Compound 3907606233369266592,0.0,20.0,1.4e-05,0.0441,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00010752034998490442,Compound 3907606233369266592
6.0,56.83,6.0,6.0,0.91859,2.69e-06,104.06,300.0,Compound -3177895896276450234,0.0,20.0,0.003,332335.371,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.03465995228374939,Compound -3177895896276450234
6.0,1.1,6.0,6.0,0.96832,37.9,477.95,300.0,Compound 5183549953829106140,0.0,20.0,3.8,30.33,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5183549953829106140
6.0,19.53,6.0,6.0,0.90948,31.7,3132.63,300.0,Compound 3919314994577247989,0.0,20.0,33.0,313.9306,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3919314994577247989
