,combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
56,6.0,479.56,6.0,6.0,0.90221,0.000238,243.44,300.0,Compound -1091313573580728652,0.0,20.0,0.0014,1718.4329,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.9581150467638384,Compound -1091313573580728652
57,6.0,726.09,6.0,6.0,0.91393,0.0065,7330.47,300.0,Compound -5273003951201306325,0.0,20.0,0.43,19868.5036,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5273003951201306325
58,6.0,110.43,6.0,6.0,0.90456,0.011,5266.26,300.0,Compound 7999347186409312711,0.0,20.0,0.00037,10.1953,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 7999347186409312711
59,6.0,6.15,6.0,6.0,0.97067,1.4e-07,97.43,300.0,Compound 1269866351133524063,0.0,20.0,5.5e-07,1179.5632,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.641156408715578e-09,Compound 1269866351133524063
60,6.0,6.02,6.0,6.0,0.91634,0.02,20.1,300.0,Compound 2719609097519734989,0.0,20.0,1.9e-06,0.0281,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0001891871144552,Compound 2719609097519734989
61,6.0,277.8,6.0,6.0,0.95044,0.00419,870.33,300.0,Compound 6766369825016381579,0.0,20.0,0.013,940.2793,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0003058678362774,Compound 6766369825016381579
62,6.0,13.36,6.0,6.0,0.92996,2.4e-06,250.86,300.0,Compound 1366623915033022070,0.0,20.0,3.5e-08,4.4259,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,3.9529622553521856e-09,Compound 1366623915033022070
63,6.0,180.23,6.0,6.0,0.97066,8.52e-08,823.13,300.0,Compound -8306719119728271177,0.0,20.0,3.6e-09,12.5999,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0291860000604256,Compound -8306719119728271177
0,6.0,3.53,6.0,6.0,0.9959,2670000.0,14.49,300.0,Compound -4509332461511095422,0.0,20.0,22000.0,2.4939,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,9.618407953186385e-08,Compound -4509332461511095422
1,6.0,5970.37,6.0,6.0,0.99197,12900.0,86.34,300.0,Compound -6826907166016565925,0.0,20.0,0.31,0.0073,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,5.82494982928927e-05,Compound -6826907166016565925
2,6.0,268.93,6.0,6.0,0.96358,3.25e-06,111.01,300.0,Compound -1348774698637240152,0.0,20.0,3.8e-06,346.3074,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,8.084777716805313,Compound -1348774698637240152
3,6.0,343.98,6.0,6.0,0.99747,0.129,161.84,300.0,Compound 4874737492099503655,0.0,20.0,0.007,16.2642,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,2.0791454516714087,Compound 4874737492099503655
4,6.0,72.07,6.0,6.0,0.99868,67200.0,9.81,300.0,Compound -8639276818116859562,0.0,20.0,1.2,0.0053,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,9.498730387819004e-07,Compound -8639276818116859562
5,6.0,1.03,6.0,6.0,0.99541,814.0,16.57,300.0,Compound 5823566070069141488,0.0,20.0,230.0,83.8091,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,3.9552353559478336e-06,Compound 5823566070069141488
6,6.0,967.13,6.0,6.0,0.98429,0.0519,622.42,300.0,Compound 3121164882005365240,0.0,20.0,100.0,576747.2473,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.8942982282405536,Compound 3121164882005365240
7,6.0,10.67,6.0,6.0,0.99858,483000.0,3.01,300.0,Compound -6640248670665382557,0.0,20.0,16000.0,9.7324,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,3.007283426315637e-06,Compound -6640248670665382557
8,6.0,5.95,6.0,6.0,0.93839,5160000.0,3.54,300.0,Compound 2100410636636616427,0.0,20.0,3000000.0,172.1299,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,5.67624752703511e-08,Compound 2100410636636616427
9,6.0,76.23,6.0,6.0,0.92049,0.034,426.62,300.0,Compound -301394631819785172,0.0,20.0,18.0,154392.5395,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0006259569144396,Compound -301394631819785172
10,6.0,6.39,6.0,6.0,0.98304,1.91e-07,4.35,300.0,Compound -4346403153692561584,0.0,20.0,2.1e-05,33357.7635,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0724455407146425,Compound -4346403153692561584
11,6.0,3.88,6.0,6.0,0.99587,71500.0,1.81,300.0,Compound -5840654253245195458,0.0,20.0,10000.0,43.4268,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.576697886673793e-05,Compound -5840654253245195458
12,6.0,5.29,6.0,6.0,0.96903,3110.0,1.75,300.0,Compound -2857480486771422634,0.0,20.0,1.6,0.1553,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0003173678781158,Compound -2857480486771422634
13,6.0,363.06,6.0,6.0,0.95088,0.0451,131.54,300.0,Compound -1184832797425769873,0.0,20.0,0.15,984.9863,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.458222547283658,Compound -1184832797425769873
14,6.0,309.56,6.0,6.0,0.9265,0.00225,127.03,300.0,Compound 1974803799156974531,0.0,20.0,1.9e-05,2.5717,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,6.906627854903716,Compound 1974803799156974531
15,6.0,238.4,6.0,6.0,0.98976,0.026,573.17,300.0,Compound -2737528200520115935,0.0,20.0,0.01,114.8681,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.5702766415145798,Compound -2737528200520115935
16,6.0,2.8,6.0,6.0,0.99311,0.000484,13.4,300.0,Compound 3498412506747937605,0.0,20.0,0.051,31540.491,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,8.625984030790455e-05,Compound 3498412506747937605
17,6.0,5405.73,6.0,6.0,0.97458,29300.0,32.82,300.0,Compound -3489268180557320939,0.0,20.0,3200.0,32.9381,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,3.0535101362838524e-05,Compound -3489268180557320939
18,6.0,5.69,6.0,6.0,0.98053,3280.0,1.59,300.0,Compound 2873058430833582473,0.0,20.0,34.0,3.1092,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0007823360331424,Compound 2873058430833582473
19,6.0,122.45,6.0,6.0,0.99035,6690000.0,17.02,300.0,Compound -5316930951090760271,0.0,20.0,62000.0,2.7849,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,5.364845107342992e-08,Compound -5316930951090760271
20,6.0,5.9,6.0,6.0,0.96863,0.00117,2.52,300.0,Compound 5694864719015527399,0.0,20.0,0.87,223288.2492,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0484150162536718,Compound 5694864719015527399
21,6.0,7.54,6.0,6.0,0.96291,276000000.0,25.56,300.0,Compound -7933805974922688994,0.0,20.0,45000000.0,49.4268,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.9569076304543265e-09,Compound -7933805974922688994
22,6.0,2.07,6.0,6.0,0.93619,1.03e-06,0.77,300.0,Compound 288024047872972872,0.0,20.0,2.7e-05,7730.687,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0147965844937183,Compound 288024047872972872
23,6.0,5.56,6.0,6.0,0.97602,2.39e-05,9.08,300.0,Compound 4030079285825821981,0.0,20.0,0.00014,1737.8623,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0226242069158653,Compound 4030079285825821981
24,6.0,1993.46,6.0,6.0,0.9052,2.8,459.23,300.0,Compound 584169481607021340,0.0,20.0,12.0,1317.231,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.6505613983939076,Compound 584169481607021340
25,6.0,197.5,6.0,6.0,0.93313,9720.0,45.38,300.0,Compound -7389607317410997284,0.0,20.0,1.4,0.0447,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,6.314763553053024e-05,Compound -7389607317410997284
26,6.0,0.16,6.0,6.0,0.98608,6590.0,11.6,300.0,Compound 2089418412647228819,0.0,20.0,270.0,12.1224,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.8133710155059723e-09,Compound 2089418412647228819
27,6.0,8.97,6.0,6.0,0.96955,4100.0,3.09,300.0,Compound -992027454511124168,0.0,20.0,5.7,0.4162,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0007203870502257,Compound -992027454511124168
28,6.0,6.1,6.0,6.0,0.94445,0.000311,3.44,300.0,Compound 1701954097348925593,0.0,20.0,0.059,56678.4526,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.0437294204807377,Compound 1701954097348925593
29,6.0,284.25,6.0,6.0,0.97296,4.17e-06,222.9,300.0,Compound 5807862304107109685,0.0,20.0,3.4e-07,24.4137,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.6711516997877567,Compound 5807862304107109685
30,6.0,72.01,6.0,6.0,0.9894,1980.0,2.61,300.0,Compound -4895298443095191872,0.0,20.0,0.51,0.0765,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0003716544725998,Compound -4895298443095191872
31,6.0,0.27,6.0,6.0,0.98049,22400.0,7.79,300.0,Compound -590971338159180464,0.0,20.0,0.41,0.0055,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.2587329288057216e-06,Compound -590971338159180464
32,6.0,3971.19,6.0,6.0,0.98519,542000.0,54.25,300.0,Compound -7615781096524247860,0.0,20.0,6400.0,3.5374,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,6.698213904366978e-07,Compound -7615781096524247860
33,6.0,152.07,6.0,6.0,0.98627,0.000247,483.62,300.0,Compound -7271301624372164882,0.0,20.0,0.00021,251.4735,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0303281017403157,Compound -7271301624372164882
34,6.0,135.09,6.0,6.0,0.96213,0.0585,260.6,300.0,Compound 3225894054697275444,0.0,20.0,0.099,505.4507,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.5326047493462789,Compound 3225894054697275444
35,6.0,1407.11,6.0,6.0,0.98865,0.0604,395.26,300.0,Compound -4075046280599838768,0.0,20.0,0.03,149.6768,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,7.000257484171656,Compound -4075046280599838768
36,6.0,17.13,6.0,6.0,0.99839,0.0451,28.73,300.0,Compound 3721484266038071492,0.0,20.0,0.00019,1.2423,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.4465765775531053,Compound 3721484266038071492
37,6.0,11.69,6.0,6.0,0.97374,4040.0,0.77,300.0,Compound 4352501396918501701,0.0,20.0,360.0,26.5244,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0001748272328772,Compound 4352501396918501701
38,6.0,4.79,6.0,6.0,0.99715,21000.0,35.76,300.0,Compound -6798050174420248349,0.0,20.0,13000.0,184.8274,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.363241276414818e-05,Compound -6798050174420248349
39,6.0,1.61,6.0,6.0,0.97364,0.000246,5.12,300.0,Compound -2665658647357723050,0.0,20.0,0.0049,5940.3881,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.7971473795898488e-05,Compound -2665658647357723050
40,6.0,2.64,6.0,6.0,0.98834,44.5,6.16,300.0,Compound -3296225245193617024,0.0,20.0,3.9,26.3461,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,6.407311695482494e-05,Compound -3296225245193617024
41,6.0,811.66,6.0,6.0,0.98888,7040000.0,26.76,300.0,Compound -1920223910491006562,0.0,20.0,16000000.0,670.0821,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,9.022745760872332e-07,Compound -1920223910491006562
42,6.0,208.97,6.0,6.0,0.92232,79400.0,2300.68,300.0,Compound 3822438904311727753,0.0,20.0,6600.0,25.0997,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.919261311861093e-05,Compound 3822438904311727753
43,6.0,22.23,6.0,6.0,0.92865,14.7,110.07,300.0,Compound -1493331212719661971,0.0,20.0,2.4,48.5613,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0004699340777446,Compound -1493331212719661971
44,6.0,110.14,6.0,6.0,0.98248,28100.0,1.08,300.0,Compound 1354845918422642344,0.0,20.0,16000.0,167.0833,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.611437734396156e-06,Compound 1354845918422642344
45,6.0,379.35,6.0,6.0,0.97394,0.304,153011.12,300.0,Compound -4383189253169001862,0.0,20.0,0.0071,7.0396,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -4383189253169001862
46,6.0,307.48,6.0,6.0,0.91627,0.000406,517.52,300.0,Compound 8875492098640135104,0.0,20.0,0.0016,1169.5751,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0011256342077617,Compound 8875492098640135104
47,6.0,904.75,6.0,6.0,0.98513,1.18,119217.56,300.0,Compound 6878301773332629958,0.0,20.0,4.1,1057.261,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 6878301773332629958
48,6.0,361.93,6.0,6.0,0.98874,0.000304,3316.86,300.0,Compound -3892914380498272071,0.0,20.0,0.0096,9454.8686,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0001949219244883,Compound -3892914380498272071
49,6.0,33.2,6.0,6.0,0.92717,12.7,61.43,300.0,Compound 8077700706763699426,0.0,20.0,0.2,4.6096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0104859018444541,Compound 8077700706763699426
50,6.0,70.65,6.0,6.0,0.9689,308000.0,7.29,300.0,Compound 4684194612211214410,0.0,20.0,45.0,0.0437,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,5.355928328402304e-06,Compound 4684194612211214410
51,6.0,1029.72,6.0,6.0,0.94014,867000.0,13007.53,300.0,Compound 6242777642574591797,0.0,20.0,300.0,0.1035,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.5016152172797485e-06,Compound 6242777642574591797
52,6.0,308.08,6.0,6.0,0.99246,0.000331,2429.3,300.0,Compound 2527904657452356201,0.0,20.0,0.00097,876.5237,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0004890745199769,Compound 2527904657452356201
53,6.0,3.33,6.0,6.0,0.99223,16200.0,51.73,300.0,Compound 1782657646540716860,0.0,20.0,190.0,3.558,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,5.148603873451831e-05,Compound 1782657646540716860
54,6.0,4.42,6.0,6.0,0.99867,1.8e-07,52.01,300.0,Compound 127807800553103298,0.0,20.0,0.0032,5374615.5494,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.3762112403100774e-07,Compound 127807800553103298
55,6.0,6.18,6.0,6.0,0.93635,5200.0,8.61,300.0,Compound 8359226529410609453,0.0,20.0,520000.0,29810.7047,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,6.94944274115926e-06,Compound 8359226529410609453
56,6.0,212.5,6.0,6.0,0.95299,0.43,695.56,300.0,Compound 5687478892578431820,0.0,20.0,0.0016,1.111,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0301148303303913,Compound 5687478892578431820
57,6.0,5.4,6.0,6.0,0.9966,68400000.0,11.59,300.0,Compound 1397358289831563190,0.0,20.0,1900000.0,8.4817,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,4.67404417483291e-10,Compound 1397358289831563190
58,6.0,45.45,6.0,6.0,0.96131,1e-12,94.42,300.0,Compound 3425834066558512748,0.0,20.0,7.8e-09,2329451.7022,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.4790572686769415,Compound 3425834066558512748
59,6.0,7.78,6.0,6.0,0.95372,246000.0,27.48,300.0,Compound 1762604881482450424,0.0,20.0,240.0,0.2918,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.234836038035098e-06,Compound 1762604881482450424
60,6.0,80.64,6.0,6.0,0.95766,183000.0,12.21,300.0,Compound -3378304653651896599,0.0,20.0,7300.0,11.9577,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,3.330036171849957e-07,Compound -3378304653651896599
61,6.0,407.11,6.0,6.0,0.97591,0.000223,544.22,300.0,Compound -4390392389592302266,0.0,20.0,0.018,24525.8779,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.2439919168146885,Compound -4390392389592302266
62,6.0,135.52,6.0,6.0,0.90507,0.00244,667.3,300.0,Compound 124834638710985396,0.0,20.0,0.0038,470.4462,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.5471864935421466e-10,Compound 124834638710985396
63,6.0,12.16,6.0,6.0,0.98286,59300.0,143.8,300.0,Compound 7685364604896862356,0.0,20.0,39.0,0.1972,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.632206507601479e-05,Compound 7685364604896862356
0,6.0,61.52,6.0,6.0,0.90326,22.9,15.12,300.0,Compound -9197158134669354966,0.0,20.0,1.9,24.5604,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1001401575920749,Compound -9197158134669354966
1,6.0,31.59,6.0,6.0,0.96393,1.13e-08,183.05,300.0,Compound -6785516883637564882,0.0,20.0,0.0014,37477349.5518,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0049380473626079,Compound -6785516883637564882
2,6.0,2.13,6.0,6.0,0.93295,0.000906,59.62,300.0,Compound -4047142109001476492,0.0,20.0,0.021,6818.3637,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.3907368317515017e-08,Compound -4047142109001476492
3,6.0,247.93,6.0,6.0,0.93789,822000.0,2860.2,300.0,Compound 8565068771534640011,0.0,20.0,2200000.0,809.3291,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,6.186748480306839e-07,Compound 8565068771534640011
4,6.0,4.9,6.0,6.0,0.93919,0.111,7.0,300.0,Compound 8775634903917003808,0.0,20.0,17.0,45643.0861,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0027653363542362,Compound 8775634903917003808
5,6.0,62.49,6.0,6.0,0.92516,1.01e-05,437.65,300.0,Compound -8036520767360699098,0.0,20.0,1.5e-06,45.272,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,5.819879538646677e-07,Compound -8036520767360699098
6,6.0,170.86,6.0,6.0,0.97803,4.93,127.7,300.0,Compound -247957936024241378,0.0,20.0,85.0,5169.858,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2697134410934001,Compound -247957936024241378
7,6.0,621.1,6.0,6.0,0.96431,2530000.0,16.23,300.0,Compound 8446001940804468078,0.0,20.0,670000.0,79.3518,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,3.431355796888354e-07,Compound 8446001940804468078
8,6.0,134.61,6.0,6.0,0.98686,374.0,1940.05,300.0,Compound -4770554864759451666,0.0,20.0,7.3,5.8499,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0001154413899382,Compound -4770554864759451666
9,6.0,63.15,6.0,6.0,0.92957,5.47e-07,141.96,300.0,Compound 8271249130492847232,0.0,20.0,6.8e-06,3751.7335,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.175330877744043,Compound 8271249130492847232
10,6.0,33.13,6.0,6.0,0.97125,0.00376,424.81,300.0,Compound 4104838668998701001,0.0,20.0,0.0012,93.4584,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,3.18127726497163e-05,Compound 4104838668998701001
11,6.0,127.37,6.0,6.0,0.91614,71200.0,46.41,300.0,Compound 3920274490060010142,0.0,20.0,70.0,0.2948,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.1855200416754736e-05,Compound 3920274490060010142
12,6.0,682.3,6.0,6.0,0.97735,6240.0,125.75,300.0,Compound -3718005898095951396,0.0,20.0,70.0,3.3864,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,3.663915236783243e-05,Compound -3718005898095951396
13,6.0,20.92,6.0,6.0,0.91939,6.66e-05,245.36,300.0,Compound -6824840495758667745,0.0,20.0,0.0025,11253.7014,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.4226948295749242e-14,Compound -6824840495758667745
14,6.0,60.46,6.0,6.0,0.96459,37.0,1.1,300.0,Compound -1406428509249461114,0.0,20.0,1.0,8.3705,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0488326366788174,Compound -1406428509249461114
15,6.0,157.91,6.0,6.0,0.93644,759.0,1582.18,300.0,Compound 3175183262027049728,0.0,20.0,18.0,7.1219,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0001600723404189,Compound 3175183262027049728
16,6.0,72.51,6.0,6.0,0.93847,0.000397,268.48,300.0,Compound -7321080869193219104,0.0,20.0,3.1e-06,2.3508,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0365815547675113,Compound -7321080869193219104
17,6.0,82.54,6.0,6.0,0.90519,0.127,35.7,300.0,Compound -1729646410072076014,0.0,20.0,41.0,97691.2817,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.815374049349621,Compound -1729646410072076014
18,6.0,499.94,6.0,6.0,0.99772,767.0,44.92,300.0,Compound 1402070936380264265,0.0,20.0,780.0,305.793,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0014348833999937,Compound 1402070936380264265
19,6.0,489.44,6.0,6.0,0.93108,14300.0,76.98,300.0,Compound -7027390711929870463,0.0,20.0,94000.0,1971.0026,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,4.261796007822342e-05,Compound -7027390711929870463
20,6.0,1.55,6.0,6.0,0.98744,5.47e-05,35.94,300.0,Compound -1013733679886993032,0.0,20.0,0.0015,8061.342,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.4952485512907426e-07,Compound -1013733679886993032
21,6.0,150.61,6.0,6.0,0.95144,18.8,21.78,300.0,Compound 3768116299758864490,0.0,20.0,1.3,19.9713,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1627103099209911,Compound 3768116299758864490
22,6.0,2.9,6.0,6.0,0.99598,2.54e-07,196.43,300.0,Compound 7399717312121761321,0.0,20.0,0.00084,989927.7791,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.5743960285077136e-11,Compound 7399717312121761321
23,6.0,73.18,6.0,6.0,0.92102,1.86e-05,3.93,300.0,Compound -8039173692841295910,0.0,20.0,2.4e-08,0.3913,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,9.979058732899905,Compound -8039173692841295910
24,6.0,44.07,6.0,6.0,0.96309,0.0137,448.3,300.0,Compound -3812844521866563308,0.0,20.0,0.0052,114.5562,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,8.541916976966349e-05,Compound -3812844521866563308
25,6.0,174.77,6.0,6.0,0.97078,4530.0,29.05,300.0,Compound 5413278507547062799,0.0,20.0,3.0,0.202,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0002054000738785,Compound 5413278507547062799
26,6.0,49.78,6.0,6.0,0.91616,0.000603,479.61,300.0,Compound -8084534210118990349,0.0,20.0,1.9e-05,9.3845,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,9.943920722655973e-14,Compound -8084534210118990349
27,6.0,281.72,6.0,6.0,0.96781,39100.0,31.46,300.0,Compound 4228150901612784611,0.0,20.0,85000000.0,654432.0731,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0001345715213485,Compound 4228150901612784611
28,6.0,156.64,6.0,6.0,0.92402,3770.0,3600.58,300.0,Compound 4285658086811338881,0.0,20.0,130.0,10.3483,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.752703780450908e-05,Compound 4285658086811338881
29,6.0,1966.65,6.0,6.0,0.98142,299.0,13212.86,300.0,Compound -9149068257391915410,0.0,20.0,0.0035,0.0035,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.4698272459390448e-05,Compound -9149068257391915410
30,6.0,62.25,6.0,6.0,0.97055,1360.0,23.74,300.0,Compound 734110508580572789,0.0,20.0,0.0011,0.0003,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0004964536350926,Compound 734110508580572789
31,6.0,32.68,6.0,6.0,0.92969,9.97e-07,247.44,300.0,Compound 686672240438763476,0.0,20.0,9.6e-05,28776.0502,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0001669954712628,Compound 686672240438763476
32,6.0,4.1,6.0,6.0,0.99096,0.000133,14.37,300.0,Compound -5194151212000498115,0.0,20.0,0.0006,1363.0127,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0001663850904366,Compound -5194151212000498115
33,6.0,214.62,6.0,6.0,0.91115,11600.0,912.31,300.0,Compound -2603674222506674365,0.0,20.0,1.4,0.0355,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,6.94482195332174e-05,Compound -2603674222506674365
34,6.0,58.12,6.0,6.0,0.93628,0.0581,468.24,300.0,Compound 2950700076207003453,0.0,20.0,0.0013,6.724,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,8.782549616794608e-05,Compound 2950700076207003453
35,6.0,51.45,6.0,6.0,0.93795,2.96,4.84,300.0,Compound 2211823368018401279,0.0,20.0,400.0,40333.8066,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.6001557644937452,Compound 2211823368018401279
36,6.0,68.96,6.0,6.0,0.97238,0.000138,254.03,300.0,Compound 8348845262368718593,0.0,20.0,2.5e-05,53.6196,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0915397228732247,Compound 8348845262368718593
37,6.0,557.26,6.0,6.0,0.98782,3.96,20952.65,300.0,Compound -8666542781669704611,0.0,20.0,0.033,2.5202,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -8666542781669704611
38,6.0,25.71,6.0,6.0,0.97525,1.45,469.19,300.0,Compound 6279728537733328550,0.0,20.0,0.0018,0.3793,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.586564166202033e-07,Compound 6279728537733328550
39,6.0,133.19,6.0,6.0,0.90542,12500000.0,1961.9,300.0,Compound -5206897079001401877,0.0,20.0,77000.0,1.8566,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,5.294649479275004e-09,Compound -5206897079001401877
40,6.0,133.85,6.0,6.0,0.99118,14.1,34.61,300.0,Compound 6190898003401056630,0.0,20.0,14.0,305.5309,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.3805415968732552,Compound 6190898003401056630
