0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.4261249084907561e-11,Compound -1822546952006074027
6.0,8.52,6.0,6.0,0.93109,1510.0,127.32,300.0,Compound -8313303042723173521,0.0,20.0,320000.0,62801.0518,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.0740762134378087e-05,Compound -8313303042723173521
6.0,32.4,6.0,6.0,0.96252,2.1e-06,921.81,300.0,Compound -3957992830663750403,0.0,20.0,9.8e-06,1403.3873,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.0404514264189746e-15,Compound -3957992830663750403
6.0,9.5,6.0,6.0,0.92984,2.98e-05,3304.48,300.0,Compound 8230929763600538521,0.0,20.0,2e-06,20.5901,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8230929763600538521
6.0,5.01,6.0,6.0,0.96917,0.0375,4331.02,300.0,Compound -489653496758933995,0.0,20.0,4.2e-05,0.3387,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -489653496758933995
6.0,5.52,6.0,6.0,0.97927,4950.0,121.85,300.0,Compound -5041290251750179846,0.0,20.0,55.0,3.3485,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.1114483123612134e-05,Compound -5041290251750179846
6.0,17912.15,6.0,6.0,0.9633,6.17e-06,256.74,300.0,Compound -3901603535416094731,0.0,20.0,2.7e-06,131.9868,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,40.41927262041114,Compound -3901603535416094731
6.0,594.85,6.0,6.0,0.97252,13.3,26.64,300.0,Compound -8925921742963405151,0.0,20.0,0.063,1.4236,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.490109685494578,Compound -8925921742963405151
6.0,26.87,6.0,6.0,0.91427,942000.0,3.96,300.0,Compound -357559925657672524,0.0,20.0,3500000.0,1130.3186,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.229677298720726e-06,Compound -357559925657672524
6.0,15.34,6.0,6.0,0.93459,2.15e-09,10963.89,300.0,Compound -2088958301662683696,0.0,20.0,1.6e-05,2279375.6784,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2088958301662683696
6.0,56.75,6.0,6.0,0.96565,0.00102,9498.04,300.0,Compound 2912251038544918650,0.0,20.0,0.011,3288.8889,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 2912251038544918650
6.0,173.82,6.0,6.0,0.90057,326.0,958.9,300.0,Compound 1710782647405055782,0.0,20.0,1.4,1.3154,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.243890546469112e-07,Compound 1710782647405055782
6.0,95.76,6.0,6.0,0.92175,0.115,9.48,300.0,Compound 8404020875215981634,0.0,20.0,0.0005,1.2917,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.1273182783112903,Compound 8404020875215981634
6.0,1.16,6.0,6.0,0.99183,0.247,237.16,300.0,Compound -2947775457659455484,0.0,20.0,16.0,18832.3671,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.4160215125616675e-22,Compound -2947775457659455484
6.0,42.21,6.0,6.0,0.92585,6370.0,6649.02,300.0,Compound -1892056851027835328,0.0,20.0,8.5,0.4018,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.472111322944166e-09,Compound -1892056851027835328
6.0,6.97,6.0,6.0,0.9995,0.00662,209.1,300.0,Compound 638223355305442989,0.0,20.0,0.0012,54.1173,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.0654371997639743e-09,Compound 638223355305442989
6.0,0.99,6.0,6.0,0.92289,10.9,764.37,300.0,Compound 7948320492702083543,0.0,20.0,0.0037,0.1024,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7948320492702083543
6.0,46.28,6.0,6.0,0.96194,2170.0,13.07,300.0,Compound -1100281516806378037,0.0,20.0,160000.0,22483.6274,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0006837229425431454,Compound -1100281516806378037
