compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.koc,compound.metabolites.0.formation_fraction,compound.metabolites.0.metabolite.dt50.sediment,compound.metabolites.0.metabolite.dt50.soil,compound.metabolites.0.metabolite.dt50.surfaceWater,compound.metabolites.0.metabolite.dt50.system,compound.metabolites.0.metabolite.freundlich,compound.metabolites.0.metabolite.koc,compound.metabolites.0.metabolite.molarMass,compound.metabolites.0.metabolite.name,compound.metabolites.0.metabolite.plant_uptake,compound.metabolites.0.metabolite.reference_temperature,compound.metabolites.0.metabolite.vapor_pressure,compound.metabolites.0.metabolite.water_solubility,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,1.compound_pec,0.compound_name,1.compound_name
6.0,157.32,6.0,6.0,0.999,0.82,0.2,6.0,190.33,6.0,6.0,0.84163,838.59,300.0,Compound -959388708317018936,0.0,20.0,0.0001,80.0,300.0,Compound 7856884219992272844,0.0,20.0,2.3e-07,526.6555,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,36.64067787525673,0.1576919709503532,Compound 7856884219992272844,Compound -959388708317018936
6.0,140.34,6.0,6.0,0.82097,430.17,0.2,6.0,11.86,6.0,6.0,0.96215,45.31,300.0,Compound 1545874410482223002,0.0,20.0,0.0001,80.0,300.0,Compound -7894906131899722677,0.0,20.0,1.7e-09,1020.4685,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,2.8997010359025676e-08,0.0201198306024511,Compound -7894906131899722677,Compound 1545874410482223002
6.0,298.01,6.0,6.0,0.82234,324.09,0.2,6.0,4.56,6.0,6.0,0.98389,294.46,300.0,Compound 6872451155140534618,0.0,20.0,0.0001,80.0,300.0,Compound 3664491601269247505,0.0,20.0,3.3e-07,39.5096,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.30682627119556705,0.002667928168265968,Compound 3664491601269247505,Compound 6872451155140534618
6.0,258.79,6.0,6.0,0.83073,0.29,0.2,6.0,1.24,6.0,6.0,1.01201,103.04,300.0,Compound 5134484880343321497,0.0,20.0,0.0001,80.0,300.0,Compound -8436000673195920567,0.0,20.0,0.00021,31.4239,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,22.297100512427285,0.015269216112406524,Compound -8436000673195920567,Compound 5134484880343321497
6.0,442.13,6.0,6.0,0.92165,0.17,0.2,6.0,335.44,6.0,6.0,0.81837,0.35,300.0,Compound 6438133886715003875,0.0,20.0,0.0001,80.0,300.0,Compound 251789884824113330,0.0,20.0,1.1e-07,168.4934,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,47.93610567681547,1.2591347735096563,Compound 251789884824113330,Compound 6438133886715003875
6.0,309.54,6.0,6.0,0.71463,0.14,0.2,6.0,203.63,6.0,6.0,0.84287,31.56,300.0,Compound -430835800214834168,0.0,20.0,0.0001,80.0,300.0,Compound 7276314800427856447,0.0,20.0,2.6e-05,191.9961,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,40.652681833591515,0.7252642709862047,Compound 7276314800427856447,Compound -430835800214834168
6.0,341.23,6.0,6.0,0.96939,546.81,0.2,6.0,35.67,6.0,6.0,0.8737,18.68,300.0,Compound -818651283716384019,0.0,20.0,0.0001,80.0,300.0,Compound -4852922959244132106,0.0,20.0,0.00041,67.7445,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,1.740786903965391,1.0018972733852873,Compound -4852922959244132106,Compound -818651283716384019
6.0,413.98,6.0,6.0,1.12093,1.43,0.2,6.0,37.44,6.0,6.0,1.03667,466.39,300.0,Compound 814830323242759236,0.0,20.0,0.0001,80.0,300.0,Compound 3170166294146062347,0.0,20.0,1.2e-05,17.8938,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,38.40934929345708,0.07938297747481186,Compound 3170166294146062347,Compound 814830323242759236
6.0,128.72,6.0,6.0,0.81358,165.34,0.2,6.0,3.12,6.0,6.0,1.16471,0.62,300.0,Compound -6161184402285067900,0.0,20.0,0.0001,80.0,300.0,Compound -5316568937982192298,0.0,20.0,3.4e-07,1.9872,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.13775324194954747,0.12947203165565757,Compound -5316568937982192298,Compound -6161184402285067900
6.0,391.7,6.0,6.0,0.96728,691.42,0.2,6.0,252.95,6.0,6.0,0.91191,1066.53,300.0,Compound -5955808717876772994,0.0,20.0,0.0001,80.0,300.0,Compound 7983540766922582207,0.0,20.0,3.3e-05,806.6267,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,1.230902632724029,0.04243831205407171,Compound 7983540766922582207,Compound -5955808717876772994
6.0,21.91,6.0,6.0,1.03509,120.84,0.2,6.0,44.87,6.0,6.0,0.98797,0.42,300.0,Compound 6902710682588686788,0.0,20.0,0.0001,80.0,300.0,Compound -2919834942461096450,0.0,20.0,0.0092,134.0018,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.04565743741840733,2.012712975334793,Compound -2919834942461096450,Compound 6902710682588686788
6.0,257.34,6.0,6.0,1.07724,12.49,0.2,6.0,1.84,6.0,6.0,1.17526,2.75,300.0,Compound 2539311142744519440,0.0,20.0,0.0001,80.0,300.0,Compound -8816316532142783683,0.0,20.0,8.3e-06,549.2056,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,37.27613481275149,0.0612316260387691,Compound -8816316532142783683,Compound 2539311142744519440
6.0,249.96,6.0,6.0,1.04087,2.13,0.2,6.0,143.02,6.0,6.0,1.07488,0.11,300.0,Compound -1861647256445637288,0.0,20.0,0.0001,80.0,300.0,Compound -4123778837852336247,0.0,20.0,6.6e-05,138.5052,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,36.11757874782648,1.6634390732246778,Compound -4123778837852336247,Compound -1861647256445637288
6.0,236.1,6.0,6.0,1.09614,1.13,0.2,6.0,19.64,6.0,6.0,1.01657,134.34,300.0,Compound -5654563219393070506,0.0,20.0,0.0001,80.0,300.0,Compound -6428202431230263361,0.0,20.0,1.5e-05,88.6321,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,39.18697204178987,0.1585131059015911,Compound -6428202431230263361,Compound -5654563219393070506
6.0,452.04,6.0,6.0,0.93295,24.27,0.2,6.0,1.51,6.0,6.0,0.89547,1241.85,300.0,Compound 7689089992492417452,0.0,20.0,0.0001,80.0,300.0,Compound -5892694971803452995,0.0,20.0,6.5e-07,290.3768,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,37.1244492223965,0.013026697096293791,Compound -5892694971803452995,Compound 7689089992492417452
6.0,33.81,6.0,6.0,0.7729,24.75,0.2,6.0,5.46,6.0,6.0,0.83251,64.79,300.0,Compound -3210991189566446815,0.0,20.0,0.0001,80.0,300.0,Compound -936425016987916357,0.0,20.0,3.9e-07,1.8545,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.3351502929519129,0.006402397282458664,Compound -936425016987916357,Compound -3210991189566446815
6.0,329.04,6.0,6.0,1.19286,1.54,0.2,6.0,5.86,6.0,6.0,0.95263,2673.35,300.0,Compound 7509360020963213344,0.0,20.0,0.0001,80.0,300.0,Compound 3239754773676546202,0.0,20.0,5.5e-06,12.1026,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,38.970238443452295,0.036167210911792716,Compound 3239754773676546202,Compound 7509360020963213344
6.0,299.46,6.0,6.0,1.15752,0.45,0.2,6.0,1.92,6.0,6.0,1.1283,0.1,300.0,Compound -2848236695570659458,0.0,20.0,0.0001,80.0,300.0,Compound -3905499364198981224,0.0,20.0,1.4e-07,1364.8544,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,44.8008181085078,0.05816205516263501,Compound -3905499364198981224,Compound -2848236695570659458
6.0,410.15,6.0,6.0,1.13412,17.92,0.2,6.0,375.93,6.0,6.0,0.87377,627.07,300.0,Compound -5622992633341846648,0.0,20.0,0.0001,80.0,300.0,Compound 4973962457080119517,0.0,20.0,8e-08,32.648,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,40.94665808607299,0.13981486560316886,Compound 4973962457080119517,Compound -5622992633341846648
6.0,311.49,6.0,6.0,1.08243,5.96,0.2,6.0,2.73,6.0,6.0,0.91158,16.0,300.0,Compound -728969532468662859,0.0,20.0,0.0001,80.0,300.0,Compound -2906392495412319936,0.0,20.0,4.1e-07,243.7037,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,41.1177131733255,0.05302661140370396,Compound -2906392495412319936,Compound -728969532468662859
6.0,210.31,6.0,6.0,1.11119,916.64,0.2,6.0,1.86,6.0,6.0,1.13929,1.38,300.0,Compound 1505778037333649851,0.0,20.0,0.0001,80.0,300.0,Compound 6938138969751383903,0.0,20.0,2.4e-08,588.3686,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,1.211369785860583,0.06656714881452994,Compound 6938138969751383903,Compound 1505778037333649851
6.0,137.1,6.0,6.0,0.94198,6.75,0.2,6.0,5.64,6.0,6.0,0.82883,2191.79,300.0,Compound -6122949090626454786,0.0,20.0,0.0001,80.0,300.0,Compound 8007119516208262532,0.0,20.0,6.3e-05,247.065,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,28.03029338359172,0.06411643810081566,Compound 8007119516208262532,Compound -6122949090626454786
6.0,222.38,6.0,6.0,0.95162,342.34,0.2,6.0,191.32,6.0,6.0,0.90444,1.5,300.0,Compound -7055736856806260126,0.0,20.0,0.0001,80.0,300.0,Compound 3169247696857088564,0.0,20.0,4.9e-08,3.6405,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,1.7519211021895176,7.848297620043681,Compound 3169247696857088564,Compound -7055736856806260126
6.0,265.24,6.0,6.0,0.98046,1461.23,0.2,6.0,112.23,6.0,6.0,0.75549,234.75,300.0,Compound 5770236004202501546,0.0,20.0,0.0001,80.0,300.0,Compound 6399670113635918117,0.0,20.0,0.14,483.7487,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.003634106170344406,3.141674608991727e-05,Compound 6399670113635918117,Compound 5770236004202501546
6.0,252.33,6.0,6.0,0.82853,0.75,0.2,6.0,141.25,6.0,6.0,1.05967,48.72,300.0,Compound 3513191968398089314,0.0,20.0,0.0001,80.0,300.0,Compound 6949619855979635707,0.0,20.0,2.4e-06,23.8944,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,40.23015697061095,1.2575334193395373,Compound 6949619855979635707,Compound 3513191968398089314
6.0,93.44,6.0,6.0,0.70049,0.2,0.2,6.0,335.54,6.0,6.0,0.74158,214.47,300.0,Compound 3916084650729151253,0.0,20.0,0.0001,80.0,300.0,Compound 4425437607014426710,0.0,20.0,9.9e-05,1879.7104,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,28.514675490700153,0.2889390140487327,Compound 4425437607014426710,Compound 3916084650729151253
6.0,180.14,6.0,6.0,0.88029,5.76,0.2,6.0,1.7,6.0,6.0,1.19917,53.6,300.0,Compound 867749679283457175,0.0,20.0,0.0001,80.0,300.0,Compound -7989780365451179179,0.0,20.0,0.00093,14.8711,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,13.850887279909475,0.027591677590455683,Compound -7989780365451179179,Compound 867749679283457175
6.0,277.98,6.0,6.0,0.90941,12.5,0.2,6.0,3.59,6.0,6.0,0.84416,7.81,300.0,Compound 6385020182675200424,0.0,20.0,0.0001,80.0,300.0,Compound -2280033662711567359,0.0,20.0,0.0001,768.2409,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,34.55316833268553,0.07346754412698925,Compound -2280033662711567359,Compound 6385020182675200424
6.0,190.56,6.0,6.0,0.79431,21.41,0.2,6.0,18.39,6.0,6.0,0.96187,2460.01,300.0,Compound 3901201102472050470,0.0,20.0,0.0001,80.0,300.0,Compound 8354601775003167565,0.0,20.0,4.1e-05,2503.758,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,21.914782608031395,0.07063626238684068,Compound 8354601775003167565,Compound 3901201102472050470
6.0,349.53,6.0,6.0,1.11921,4.57,0.2,6.0,1.8,6.0,6.0,0.99834,1642.18,300.0,Compound -1731137725031611857,0.0,20.0,0.0001,80.0,300.0,Compound -6023334521180566787,0.0,20.0,0.00012,262.3851,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,39.905415480589824,0.02165131892574111,Compound -6023334521180566787,Compound -1731137725031611857
6.0,38.78,6.0,6.0,0.72077,307.65,0.2,6.0,112.72,6.0,6.0,0.71001,858.12,300.0,Compound -7997470493342204806,0.0,20.0,0.0001,80.0,300.0,Compound -4494382022883686986,0.0,20.0,1.6e-07,3991.7951,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,0.0,Compound -4494382022883686986,Compound -7997470493342204806
6.0,450.08,6.0,6.0,1.1981,688.63,0.2,6.0,4.7,6.0,6.0,0.8778,0.13,300.0,Compound 7648870420249762204,0.0,20.0,0.0001,80.0,300.0,Compound 4787816636374674237,0.0,20.0,5.2e-06,197.8467,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,11.295034676731131,0.31060094151850776,Compound 4787816636374674237,Compound 7648870420249762204
6.0,421.57,6.0,6.0,0.77959,1.69,0.2,6.0,2.25,6.0,6.0,0.91125,95.78,300.0,Compound 9076416149295341029,0.0,20.0,0.0001,80.0,300.0,Compound -4119926245014556886,0.0,20.0,0.00011,3.396,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,18.429062902568113,0.009497823437022457,Compound -4119926245014556886,Compound 9076416149295341029
6.0,308.43,6.0,6.0,0.79968,0.11,0.2,6.0,63.21,6.0,6.0,0.74843,0.14,300.0,Compound -3896704076945098893,0.0,20.0,0.0001,80.0,300.0,Compound 1160213206310037518,0.0,20.0,5.5e-05,29.4421,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,30.418507652918343,0.7641668793455225,Compound 1160213206310037518,Compound -3896704076945098893
6.0,265.26,6.0,6.0,1.03618,0.43,0.2,6.0,6.62,6.0,6.0,0.93921,5.29,300.0,Compound 7637868553760995331,0.0,20.0,0.0001,80.0,300.0,Compound -2323358996403173741,0.0,20.0,9e-06,2605.18,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,43.450264216401635,0.1806221535711752,Compound -2323358996403173741,Compound 7637868553760995331
6.0,375.19,6.0,6.0,1.19874,1.09,0.2,6.0,428.31,6.0,6.0,1.0348,7.84,300.0,Compound -4720974243474894952,0.0,20.0,0.0001,80.0,300.0,Compound 4759481979167198293,0.0,20.0,7.5e-05,0.5881,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,14.013211327402296,0.45021953570869083,Compound 4759481979167198293,Compound -4720974243474894952
6.0,383.07,6.0,6.0,0.72456,0.22,0.2,6.0,47.51,6.0,6.0,0.84946,1821.78,300.0,Compound 8650605783426450926,0.0,20.0,0.0001,80.0,300.0,Compound -903491368839914488,0.0,20.0,5.5e-05,122.8744,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,37.67606939840855,0.04564115645966886,Compound -903491368839914488,Compound 8650605783426450926
6.0,454.01,6.0,6.0,0.85733,724.12,0.2,6.0,3.64,6.0,6.0,1.03016,1234.11,300.0,Compound -1725264351319356678,0.0,20.0,0.0001,80.0,300.0,Compound -7003513338799877555,0.0,20.0,8.5e-08,1.7032,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.002938883190633473,2.700962555672705e-05,Compound -7003513338799877555,Compound -1725264351319356678
6.0,216.06,6.0,6.0,0.75443,0.2,0.2,6.0,167.54,6.0,6.0,0.92921,0.27,300.0,Compound -289780285055385285,0.0,20.0,0.0001,80.0,300.0,Compound -7955940253128272440,0.0,20.0,7.2e-05,35.0239,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,27.679444972050696,1.3518543128686922,Compound -7955940253128272440,Compound -289780285055385285
6.0,215.3,6.0,6.0,0.82288,26.89,0.2,6.0,1.33,6.0,6.0,0.8437,2.03,300.0,Compound -4166357604885639193,0.0,20.0,0.0001,80.0,300.0,Compound -4532666134914367187,0.0,20.0,5.4e-05,56.9995,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,20.038115872487865,0.03931295141308227,Compound -4532666134914367187,Compound -4166357604885639193
6.0,208.36,6.0,6.0,0.70033,1559.24,0.2,6.0,210.47,6.0,6.0,0.70006,2.55,300.0,Compound -7966131105509534056,0.0,20.0,0.0001,80.0,300.0,Compound 4651290153088248014,0.0,20.0,7.8e-08,256.3768,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,6.910364039889774,Compound 4651290153088248014,Compound -7966131105509534056
6.0,208.94,6.0,6.0,1.02894,679.13,0.2,6.0,15.76,6.0,6.0,0.79773,695.51,300.0,Compound -115427223019921020,0.0,20.0,0.0001,80.0,300.0,Compound 5792213971869595530,0.0,20.0,0.018,224.8581,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.5070500944877702,0.0014400259189675194,Compound 5792213971869595530,Compound -115427223019921020
6.0,305.08,6.0,6.0,1.05246,274.37,0.2,6.0,24.47,6.0,6.0,0.9243,75.08,300.0,Compound -2616948855236155725,0.0,20.0,0.0001,80.0,300.0,Compound 191186394653636553,0.0,20.0,2.3e-06,1478.5202,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,9.867907897320016,0.25049001686549344,Compound 191186394653636553,Compound -2616948855236155725
6.0,118.69,6.0,6.0,1.05339,0.66,0.2,6.0,5.44,6.0,6.0,1.11787,28.79,300.0,Compound 7366583044100826294,0.0,20.0,0.0001,80.0,300.0,Compound 8029288899390860603,0.0,20.0,2.9e-06,1280.5171,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,32.62399655020356,0.2516809037376512,Compound 8029288899390860603,Compound 7366583044100826294
6.0,156.07,6.0,6.0,1.09389,0.18,0.2,6.0,19.8,6.0,6.0,1.05703,1.28,300.0,Compound -8796291198815716911,0.0,20.0,0.0001,80.0,300.0,Compound 4453127067030321510,0.0,20.0,0.001,61.1235,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,16.153350834444957,0.41555104911242585,Compound 4453127067030321510,Compound -8796291198815716911
6.0,265.53,6.0,6.0,0.91029,0.14,0.2,6.0,3.03,6.0,6.0,0.85644,730.01,300.0,Compound -6717936762394977659,0.0,20.0,0.0001,80.0,300.0,Compound 5686856574643607728,0.0,20.0,4.2e-07,70.0293,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,43.682489603102866,0.03832498406191286,Compound 5686856574643607728,Compound -6717936762394977659
6.0,25.56,6.0,6.0,0.82892,6.03,0.2,6.0,2.39,6.0,6.0,0.9589,1190.42,300.0,Compound 5132126740716389644,0.0,20.0,0.0001,80.0,300.0,Compound 2556061807949658463,0.0,20.0,6.7e-06,6.0387,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,2.630209815929006,0.018856219119664445,Compound 2556061807949658463,Compound 5132126740716389644
6.0,399.27,6.0,6.0,1.02484,7.59,0.2,6.0,4.21,6.0,6.0,1.07348,1.15,300.0,Compound -7643132316559140670,0.0,20.0,0.0001,80.0,300.0,Compound 7862450785669729557,0.0,20.0,6e-08,506.4339,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,42.02830487944982,0.10169455316574824,Compound 7862450785669729557,Compound -7643132316559140670
6.0,339.67,6.0,6.0,0.70124,32.48,0.2,6.0,141.28,6.0,6.0,0.75215,43.26,300.0,Compound -345631009466649966,0.0,20.0,0.0001,80.0,300.0,Compound 8970610717302521563,0.0,20.0,4.2e-05,309.3685,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,19.929794025889215,0.8297972287083268,Compound 8970610717302521563,Compound -345631009466649966
6.0,381.41,6.0,6.0,0.70592,5.92,0.2,6.0,41.32,6.0,6.0,0.8946,4.66,300.0,Compound 1636187474337341417,0.0,20.0,0.0001,80.0,300.0,Compound -4641646883553353830,0.0,20.0,0.00028,58.3422,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,23.247386913807006,0.5244053100696695,Compound -4641646883553353830,Compound 1636187474337341417
6.0,379.97,6.0,6.0,0.72582,644.09,0.2,6.0,52.13,6.0,6.0,0.99789,0.51,300.0,Compound -1992234125684277652,0.0,20.0,0.0001,80.0,300.0,Compound -2901901166697904540,0.0,20.0,7.7e-06,4.2844,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,4.62976990695206,Compound -2901901166697904540,Compound -1992234125684277652
6.0,136.49,6.0,6.0,1.08122,3.35,0.2,6.0,40.57,6.0,6.0,1.1966,10.82,300.0,Compound 6626302263774351205,0.0,20.0,0.0001,80.0,300.0,Compound -8256368651044919075,0.0,20.0,5.9e-07,12.1677,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,32.340666576219874,1.7486658891562188,Compound -8256368651044919075,Compound 6626302263774351205
6.0,258.36,6.0,6.0,1.05019,629.79,0.2,6.0,6.99,6.0,6.0,1.13872,105.69,300.0,Compound -7439731151547681776,0.0,20.0,0.0001,80.0,300.0,Compound -7407324275483368394,0.0,20.0,1.9e-07,232314.9014,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,2.0635848635182907,0.12398727714040533,Compound -7407324275483368394,Compound -7439731151547681776
